date,product_id,category,region,price,quantity,discount,profit,month,day,weekend,stock_estimate,competitor_price
2016-12-17,FUR-TA-10004256,Furniture,West,333.92,6,0.2,-325.572,12,17,1,96,367.92
2015-05-03,FUR-FU-10002298,Furniture,West,110.98,6,0.0,106.5408,5,3,1,81,120.98
2014-01-27,FUR-TA-10003469,Furniture,West,111.0,3,0.2,-16.65,1,27,0,96,116.0
2017-11-04,FUR-TA-10004575,Furniture,South,174.588,3,0.4,-192.0468,11,4,1,76,128.588
2016-10-14,FUR-CH-10003606,Furniture,South,102.592,1,0.2,10.2592,10,14,0,65,53.592
2015-11-12,FUR-CH-10003298,Furniture,South,104.784,5,0.2,-72.039,11,12,0,51,130.784
2015-11-12,FUR-CH-10004477,Furniture,South,48.712,3,0.2,16.4403,11,12,0,64,17.711999999999996
2015-09-15,FUR-TA-10003569,Furniture,South,400.98,2,0.0,200.49,9,15,0,56,368.98
2015-09-15,FUR-CH-10004853,Furniture,South,150.98,7,0.0,306.4894,9,15,0,100,170.98
2017-10-09,FUR-BO-10003034,Furniture,East,104.784,3,0.2,-15.7176,10,9,0,67,108.784
2017-05-07,FUR-CH-10004086,Furniture,Central,291.73,5,0.0,423.0085,5,7,1,40,334.73
2017-05-07,FUR-CH-10002017,Furniture,Central,26.64,1,0.0,7.4592,5,7,1,46,-1.3599999999999994
2017-05-07,FUR-CH-10000595,Furniture,Central,238.4,2,0.0,119.2,5,7,1,71,207.4
2015-11-14,FUR-FU-10004017,Furniture,East,25.38,3,0.0,26.649,11,14,1,45,62.38
2014-11-24,FUR-CH-10000847,Furniture,East,203.686,3,0.3,-34.9176,11,24,0,86,250.686
2014-07-26,FUR-CH-10003312,Furniture,West,224.784,3,0.2,-109.5822,7,26,1,82,231.784
2014-07-26,FUR-FU-10004018,Furniture,West,14.89,9,0.0,36.1827,7,26,1,80,-31.11
2014-06-08,FUR-CH-10002647,Furniture,South,56.784,3,0.2,10.647,6,8,1,68,17.784
2014-10-28,FUR-BO-10001337,Furniture,West,102.833,6,0.15,-36.294,10,28,0,37,95.833
2015-09-21,FUR-FU-10004006,Furniture,East,42.65,2,0.0,14.501,9,21,0,97,5.649999999999999
2017-06-06,FUR-FU-10004164,Furniture,West,4.95,1,0.0,2.178,6,6,0,30,44.95
2017-02-17,FUR-TA-10001932,Furniture,Central,160.32,3,0.5,-269.3376,2,17,0,43,169.32
2015-11-28,FUR-FU-10004904,Furniture,Central,30.392000000000003,5,0.6,-182.352,11,28,1,77,60.392
2015-10-23,FUR-CH-10004495,Furniture,West,240.784,1,0.2,27.0882,10,23,0,23,191.784
2015-10-23,FUR-CH-10004540,Furniture,West,27.424,7,0.2,16.7972,10,23,0,103,36.424
2015-10-23,FUR-CH-10001854,Furniture,West,280.784,3,0.2,42.1176,10,23,0,38,250.784
2015-06-15,FUR-FU-10004904,Furniture,West,60.784,6,0.2,-36.4704,6,15,0,42,13.784
2015-06-15,FUR-FU-10002396,Furniture,West,10.064,4,0.2,11.0704,6,15,0,95,-14.936
2016-11-24,FUR-CH-10001394,Furniture,West,280.792,6,0.2,210.594,11,24,0,86,315.792
2015-04-05,FUR-FU-10001468,Furniture,East,136.784,4,0.2,-68.392,4,5,1,102,118.784
2015-04-05,FUR-FU-10001037,Furniture,East,7.584,1,0.2,2.37,4,5,1,89,22.584
2015-04-05,FUR-BO-10004218,Furniture,East,70.49,5,0.5,-211.47,4,5,1,43,47.49
2017-09-18,FUR-FU-10002268,Furniture,East,4.91,2,0.0,3.2406,9,18,0,69,-8.09
2017-07-18,FUR-TA-10001932,Furniture,West,160.32,5,0.5,-448.896,7,18,0,66,153.32
2017-07-18,FUR-CH-10004218,Furniture,West,80.784,2,0.2,10.098,7,18,0,45,77.784
2017-07-18,FUR-CH-10000513,Furniture,West,103.992,3,0.2,-42.8967,7,18,0,84,94.992
2014-09-17,FUR-FU-10004671,Furniture,West,17.67,2,0.0,13.4292,9,17,0,33,-31.33
2016-03-14,FUR-BO-10004409,Furniture,Central,48.2664,5,0.32,-14.196,3,14,0,55,25.2664
2015-06-16,FUR-CH-10001708,Furniture,Central,98.686,2,0.3,-25.3764,6,16,0,41,130.686
2016-12-10,FUR-CH-10003379,Furniture,Central,284.98,5,0.0,356.225,12,10,1,60,244.98
2017-05-18,FUR-FU-10002456,Furniture,East,7.28,2,0.0,6.2608,5,18,0,78,-11.72
2016-11-18,FUR-CH-10003817,Furniture,Central,42.518,6,0.3,-18.222,11,18,0,33,69.518
2014-04-04,FUR-FU-10004020,Furniture,Central,5.47,1,0.0,2.3521,4,4,0,60,48.47
2016-06-26,FUR-FU-10002364,Furniture,West,7.38,3,0.0,6.4206,6,26,1,27,49.38
2016-05-29,FUR-FU-10001085,Furniture,South,14.92,3,0.2,14.547,5,29,1,64,-5.08
2017-02-19,FUR-FU-10004018,Furniture,West,14.89,3,0.0,12.0609,2,19,1,53,32.89
2016-03-29,FUR-FU-10004848,Furniture,East,51.75,8,0.0,124.2,3,29,0,100,27.75
2016-10-22,FUR-FU-10003731,Furniture,South,9.98,4,0.0,11.1776,10,22,1,73,56.98
2014-12-23,FUR-TA-10001676,Furniture,East,26.658,2,0.4,-19.5492,12,23,0,51,0.6580000000000013
2017-12-15,FUR-FU-10003096,Furniture,West,7.59,3,0.0,9.7911,12,15,0,28,50.59
2016-07-07,FUR-CH-10003061,Furniture,West,71.992,4,0.2,-3.5996,7,7,0,34,49.992
2016-04-17,FUR-BO-10003441,Furniture,West,85.83300000000001,3,0.15,24.2352,4,17,1,53,89.83300000000001
2016-04-17,FUR-FU-10003798,Furniture,South,15.824000000000002,5,0.2,13.846,4,17,1,91,32.824
2014-11-25,FUR-FU-10001095,Furniture,East,26.48,2,0.0,20.1248,11,25,0,77,57.48
2015-05-01,FUR-FU-10001095,Furniture,South,21.184,3,0.2,14.2992,5,1,0,58,-7.815999999999999
2015-03-08,FUR-BO-10002916,Furniture,Central,170.98000000000002,3,0.0,97.4586,3,8,1,37,140.98000000000002
2015-03-08,FUR-CH-10002084,Furniture,Central,122.99,7,0.0,189.4046,3,8,1,61,98.99
2015-03-08,FUR-FU-10000308,Furniture,Central,62.18,6,0.0,82.0776,3,8,1,39,66.18
2015-07-17,FUR-BO-10004709,Furniture,South,46.384,5,0.2,5.798,7,17,0,25,88.384
2014-10-11,FUR-FU-10001196,Furniture,West,5.77,11,0.0,19.041,10,11,1,102,51.77
2016-03-03,FUR-TA-10004915,Furniture,Central,212.632,3,0.3,-127.5792,3,3,0,75,193.632
2017-01-01,FUR-FU-10001215,Furniture,West,43.13,11,0.0,199.2606,1,1,1,93,77.13
2014-06-22,FUR-CH-10004698,Furniture,East,56.686,3,0.3,-4.8588,6,22,1,31,7.686
2014-06-22,FUR-CH-10000454,Furniture,East,170.786,5,0.3,0.0,6,22,1,50,148.786
2017-10-27,FUR-BO-10003034,Furniture,West,111.333,5,0.15,6.549,10,27,0,87,79.333
2017-12-24,FUR-CH-10002439,Furniture,South,58.22,4,0.0,60.5488,12,24,1,37,89.22
2014-12-29,FUR-FU-10000550,Furniture,West,4.98,5,0.0,8.217,12,29,0,51,50.98
2014-12-29,FUR-FU-10000672,Furniture,West,11.76,6,0.0,23.9904,12,29,0,100,9.76
2015-06-25,FUR-FU-10001979,Furniture,West,40.97,5,0.0,57.358,6,25,0,99,13.97
2017-06-24,FUR-FU-10003601,Furniture,East,92.23,3,0.0,49.8042,6,24,1,85,141.23000000000002
2017-06-24,FUR-CH-10001891,Furniture,East,86.382,2,0.1,32.6332,6,24,1,45,72.382
2014-09-29,FUR-TA-10004175,Furniture,East,204.636,2,0.4,-81.8544,9,29,0,81,203.636
2014-09-29,FUR-TA-10004147,Furniture,East,67.176,1,0.4,-20.1528,9,29,0,93,23.176
2015-11-20,FUR-CH-10000595,Furniture,West,190.72,3,0.2,35.76,11,20,0,26,197.72
2016-08-28,FUR-BO-10003159,Furniture,Central,78.1864,2,0.32,-52.8908,8,28,1,78,60.186400000000006
2017-11-15,FUR-FU-10003553,Furniture,South,55.016,4,0.2,55.016,11,15,0,88,47.016
2017-11-15,FUR-FU-10001488,Furniture,South,84.784,4,0.2,0.0,11,15,0,87,62.784000000000006
2014-08-19,FUR-BO-10000711,Furniture,South,70.98,9,0.0,172.4814,8,19,0,48,94.98
2017-12-21,FUR-FU-10001940,Furniture,Central,7.96,2,0.0,7.0048,12,21,0,77,-20.04
2015-09-07,FUR-TA-10003837,Furniture,East,9.138,3,0.4,-14.1639,9,7,0,83,-31.862
2015-12-25,FUR-BO-10004360,Furniture,Central,160.98,1,0.0,20.9274,12,25,0,82,167.98
2017-07-27,FUR-FU-10001602,Furniture,South,30.344,3,0.2,-2.2758,7,27,0,36,57.344
2017-12-01,FUR-FU-10003798,Furniture,East,15.824000000000002,5,0.2,13.846,12,1,0,104,4.824000000000002
2017-01-30,FUR-CH-10000863,Furniture,West,120.784,1,0.2,-13.5882,1,30,0,90,145.784
2015-11-28,FUR-FU-10004017,Furniture,East,107.53,3,0.0,64.518,11,28,1,91,93.53
2014-10-11,FUR-CH-10000229,Furniture,West,216.784,2,0.2,-65.0352,10,11,1,88,218.784
2016-12-05,FUR-BO-10002853,Furniture,East,81.94,1,0.0,20.485,12,5,0,51,127.94
2015-11-16,FUR-TA-10000577,Furniture,West,348.21,2,0.0,160.1766,11,16,0,46,371.21
2016-04-08,FUR-FU-10002597,Furniture,West,4.94,5,0.0,10.374,4,8,0,50,0.9399999999999996
2014-10-31,FUR-FU-10002364,Furniture,East,7.38,2,0.0,4.2804,10,31,0,25,45.38
2014-10-31,FUR-FU-10000023,Furniture,East,5.890000000000001,3,0.0,7.7748,10,31,0,86,22.89
2014-10-31,FUR-CH-10002320,Furniture,East,320.98,5,0.0,481.47,10,31,0,42,322.98
2014-10-31,FUR-TA-10003238,Furniture,East,385.686,1,0.3,-60.6078,10,31,0,77,421.686
2017-04-01,FUR-BO-10003894,Furniture,West,60.333,8,0.15,85.176,4,1,1,79,88.333
2017-06-11,FUR-BO-10001519,Furniture,West,58.13999999999999,3,0.0,41.8608,6,11,1,30,15.139999999999992
2014-12-13,FUR-FU-10003930,Furniture,Central,31.476,3,0.6,-42.4926,12,13,1,97,11.476
2015-01-05,FUR-CH-10003396,Furniture,West,61.584,1,0.2,-6.9282,1,5,0,37,16.584000000000003
2017-07-05,FUR-FU-10003601,Furniture,Central,36.892,9,0.6,-348.6294,7,5,0,71,1.892000000000003
2017-11-28,FUR-FU-10000576,Furniture,East,209.84,5,0.0,272.792,11,28,0,29,222.84
2017-11-28,FUR-FU-10004270,Furniture,East,4.18,5,0.0,7.524,11,28,0,28,0.1799999999999997
2016-12-01,FUR-CH-10004997,Furniture,East,187.98,4,0.0,150.384,12,1,0,98,176.98
2014-09-19,FUR-CH-10000988,Furniture,East,126.729,7,0.1,177.4206,9,19,0,78,97.729
2017-10-13,FUR-FU-10001424,Furniture,Central,3.4920000000000004,3,0.6,-6.8094,10,13,0,23,19.492
2016-03-14,FUR-CH-10002880,Furniture,West,98.392,2,0.2,-22.1382,3,14,0,45,74.392
2016-11-05,FUR-TA-10002774,Furniture,Central,107.891,8,0.3,-160.2952,11,5,1,56,108.891
2016-11-05,FUR-BO-10000780,Furniture,Central,136.6664,7,0.32,-225.0976,11,5,1,52,90.6664
2017-06-25,FUR-TA-10000688,Furniture,West,217.85,4,0.0,148.138,6,25,1,67,210.85
2015-11-26,FUR-FU-10003930,Furniture,South,62.952,11,0.2,190.4298,11,26,0,70,59.952
2016-11-24,FUR-FU-10000965,Furniture,East,51.94,4,0.0,85.1816,11,24,0,48,80.94
2016-04-16,FUR-FU-10000550,Furniture,East,4.98,2,0.0,3.2868,4,16,1,65,44.98
2014-11-14,FUR-CH-10001797,Furniture,East,34.632,2,0.1,14.6224,11,14,0,63,-11.368000000000002
2015-11-21,FUR-BO-10003965,Furniture,Central,123.0664,2,0.32,-76.0116,11,21,1,46,161.0664
2017-12-09,FUR-TA-10003748,Furniture,West,99.592,9,0.2,22.4082,12,9,1,51,144.59199999999998
2017-10-22,FUR-TA-10002607,Furniture,West,35.445,5,0.5,-120.513,10,22,1,82,-10.555
2017-07-03,FUR-FU-10001215,Furniture,West,43.13,3,0.0,54.3438,7,3,0,73,47.13
2017-08-23,FUR-FU-10001852,Furniture,South,1.392,2,0.2,0.4176,8,23,0,73,-5.6080000000000005
2014-10-26,FUR-FU-10000448,Furniture,West,15.98,4,0.0,3.196,10,26,1,70,51.98
2014-11-04,FUR-TA-10002041,Furniture,West,143.432,4,0.2,-64.5444,11,4,0,34,136.432
2017-12-07,FUR-FU-10000175,Furniture,South,13.73,6,0.0,25.5378,12,7,0,47,-17.270000000000003
2015-12-20,FUR-FU-10002088,Furniture,West,7.184,2,0.2,3.9512,12,20,1,89,-42.816
2016-09-18,FUR-CH-10001394,Furniture,East,315.891,2,0.1,140.396,9,18,1,49,306.891
2016-09-18,FUR-FU-10004053,Furniture,East,20.24,3,0.0,26.1096,9,18,1,91,50.24
2017-12-11,FUR-FU-10004306,Furniture,Central,77.72,1,0.6,-66.062,12,11,0,40,102.72
2017-12-11,FUR-CH-10003973,Furniture,Central,260.232,2,0.3,-14.8704,12,11,0,28,246.23200000000003
2014-04-25,FUR-FU-10003708,Furniture,West,60.65,5,0.0,63.6825,4,25,0,40,20.65
2014-04-25,FUR-CH-10003973,Furniture,West,297.408,5,0.2,148.704,4,25,0,35,339.408
2015-10-25,FUR-TA-10001857,Furniture,West,84.392,3,0.2,-31.647,10,25,1,83,56.392
2015-07-20,FUR-BO-10004690,Furniture,Central,96.236,4,0.3,-126.4816,7,20,0,96,83.236
2015-07-20,FUR-BO-10002545,Furniture,Central,182.686,5,0.3,-52.196,7,20,0,88,228.686
2017-11-20,FUR-BO-10003159,Furniture,East,91.984,2,0.2,-25.2956,11,20,0,34,87.984
2014-07-07,FUR-CH-10002880,Furniture,East,86.093,2,0.3,-46.7362,7,7,0,65,62.093
2014-07-07,FUR-FU-10003039,Furniture,East,34.504,2,0.2,12.0764,7,7,0,63,64.50399999999999
2016-03-17,FUR-FU-10004306,Furniture,East,194.3,5,0.0,252.59,3,17,0,84,152.3
2014-12-20,FUR-FU-10003773,Furniture,East,63.61600000000001,3,0.2,-21.4704,12,20,1,100,112.616
2017-05-18,FUR-BO-10003546,Furniture,South,100.98,3,0.0,75.735,5,18,0,94,97.98
2017-03-21,FUR-CH-10004495,Furniture,Central,300.98,6,0.0,523.7052,3,21,0,73,314.98
2016-11-03,FUR-FU-10002885,Furniture,South,4.82,5,0.0,9.158,11,3,0,100,6.82
2016-11-03,FUR-TA-10003392,Furniture,South,280.98,3,0.0,160.1586,11,3,0,65,266.98
2015-06-19,FUR-FU-10000732,Furniture,West,6.28,2,0.0,4.0192,6,19,0,36,-0.7199999999999998
2016-07-04,FUR-FU-10000221,Furniture,West,5.08,5,0.0,8.636,7,4,0,35,5.08
2016-07-04,FUR-BO-10001811,Furniture,West,255.833,5,0.15,225.735,7,4,0,39,207.833
2015-09-03,FUR-CH-10002372,Furniture,West,64.784,2,0.2,-12.9568,9,3,0,91,109.784
2017-09-28,FUR-FU-10001979,Furniture,West,32.776,1,0.2,3.2776,9,28,0,64,-6.223999999999997
2017-11-24,FUR-BO-10000780,Furniture,East,160.784,2,0.2,-16.0784,11,24,0,74,180.784
2017-05-08,FUR-CH-10003535,Furniture,East,42.686,3,0.3,-23.7822,5,8,0,91,22.686
2017-09-29,FUR-CH-10003774,Furniture,East,63.686,1,0.3,-15.4666,9,29,0,72,65.686
2017-09-29,FUR-TA-10004442,Furniture,East,172.11,2,0.4,-189.321,9,29,0,79,152.11
2017-09-29,FUR-FU-10004586,Furniture,East,5.312,4,0.2,7.4368,9,29,0,89,36.312
2017-10-22,FUR-TA-10003748,Furniture,Central,124.49,2,0.0,54.7756,10,22,1,88,149.49
2017-08-14,FUR-TA-10001095,Furniture,West,139.432,3,0.2,5.2287,8,14,0,51,101.432
2014-12-01,FUR-FU-10000221,Furniture,East,4.064,2,0.2,1.4224,12,1,0,65,39.064
2014-12-01,FUR-CH-10000015,Furniture,East,151.62,6,0.3,-51.984,12,1,0,39,129.62
2017-06-18,FUR-BO-10004015,Furniture,West,101.9915,9,0.15,75.5937,6,18,1,71,143.9915
2014-12-24,FUR-FU-10002554,Furniture,West,23.99,1,0.0,5.5177,12,24,0,59,58.99
2017-05-23,FUR-TA-10001520,Furniture,West,57.096,3,0.2,-6.4233,5,23,0,47,45.096
2016-11-10,FUR-FU-10001085,Furniture,Central,18.65,2,0.0,17.158,11,10,0,61,63.65
2016-10-27,FUR-CH-10000847,Furniture,South,290.98,1,0.0,75.6548,10,27,0,93,254.98
2014-02-20,FUR-FU-10000221,Furniture,Central,5.08,4,0.0,6.9088,2,20,0,55,-14.92
2014-11-02,FUR-FU-10004018,Furniture,East,14.89,6,0.0,24.1218,11,2,1,103,5.890000000000001
2017-07-17,FUR-FU-10004848,Furniture,East,9.77,4,0.0,14.4596,7,17,0,54,2.77
2016-11-14,FUR-CH-10002335,Furniture,East,204.003,2,0.1,72.5344,11,14,0,41,251.003
2014-10-10,FUR-CH-10002774,Furniture,West,40.784,3,0.2,13.7646,10,10,0,51,55.784
2017-07-08,FUR-FU-10003142,Furniture,West,5.28,3,0.0,4.9104,7,8,1,24,27.28
2015-02-27,FUR-TA-10004152,Furniture,East,70.56,7,0.3,-28.224,2,27,0,76,110.56
2015-07-12,FUR-CH-10004477,Furniture,Central,42.623000000000005,9,0.3,-5.4801,7,12,1,103,58.623000000000005
2015-07-12,FUR-FU-10001861,Furniture,Central,7.76,1,0.6,-2.134,7,12,1,72,2.76
2014-07-13,FUR-TA-10002855,Furniture,West,117.072,3,0.2,4.3902,7,13,1,33,98.072
2014-12-27,FUR-CH-10004886,Furniture,West,76.76,3,0.2,23.028,12,27,1,71,95.76
2014-05-05,FUR-CH-10001146,Furniture,Central,42.623,3,0.3,-9.1335,5,5,0,90,66.62299999999999
2015-12-04,FUR-FU-10002111,Furniture,West,7.279999999999999,5,0.0,13.832,12,4,0,85,-34.72
2017-09-26,FUR-CH-10003298,Furniture,South,104.784,4,0.2,-57.6312,9,26,0,44,112.784
2014-04-19,FUR-FU-10004017,Furniture,West,25.38,3,0.0,26.649,4,19,1,81,7.379999999999999
2016-12-12,FUR-FU-10003724,Furniture,Central,8.37,4,0.0,8.7048,12,12,0,95,26.37
2016-09-19,FUR-FU-10003424,Furniture,East,8.544,3,0.2,3.8448,9,19,0,51,11.544
2017-11-02,FUR-FU-10002508,Furniture,West,8.34,3,0.0,10.5084,11,2,0,100,-30.66
2016-12-26,FUR-CH-10003535,Furniture,West,48.784,3,0.2,-5.4882,12,26,0,77,78.78399999999999
2016-12-26,FUR-TA-10003473,Furniture,West,300.904,3,0.2,33.8517,12,26,0,94,343.904
2015-07-16,FUR-CH-10004853,Furniture,East,150.98,1,0.0,43.7842,7,16,0,91,148.98
2017-11-09,FUR-FU-10000023,Furniture,West,5.89,8,0.0,20.7328,11,9,0,51,38.89
2015-09-21,FUR-CH-10000785,Furniture,East,180.98,3,0.0,141.1644,9,21,0,31,144.98000000000002
2017-09-09,FUR-FU-10000023,Furniture,South,4.712,3,0.2,4.2408,9,9,1,101,4.712
2015-10-15,FUR-FU-10000719,Furniture,Central,8.57,2,0.0,6.1704,10,15,0,70,-25.43
2017-08-03,FUR-FU-10000723,Furniture,West,41.32,3,0.0,11.1564,8,3,0,30,9.32
2015-08-21,FUR-BO-10003893,Furniture,West,97.733,6,0.15,34.494,8,21,0,34,66.733
2017-10-22,FUR-CH-10000749,Furniture,West,144.784,4,0.2,-28.9568,10,22,1,71,158.784
2016-08-12,FUR-CH-10000225,Furniture,East,72.882,2,0.1,-8.098,8,12,0,80,112.882
2016-04-26,FUR-CH-10004983,Furniture,East,144.882,3,0.1,62.7822,4,26,0,25,131.882
2015-05-03,FUR-CH-10002965,Furniture,East,140.686,6,0.3,-36.1764,5,3,1,82,166.686
2016-01-10,FUR-FU-10000076,Furniture,West,19.98,4,0.0,34.3656,1,10,1,93,38.98
2017-05-06,FUR-BO-10001601,Furniture,Central,89.0664,7,0.32,-119.1918,5,6,1,88,95.0664
2016-07-31,FUR-FU-10002918,Furniture,Central,90.98,3,0.0,30.0234,7,31,1,35,115.98
2017-03-27,FUR-FU-10003832,Furniture,East,7.504,2,0.2,1.5008,3,27,0,77,-20.496
2016-08-29,FUR-TA-10004152,Furniture,East,60.48,4,0.4,-56.448,8,29,0,62,82.47999999999999
2016-08-29,FUR-BO-10002853,Furniture,East,40.97,4,0.5,-81.94,8,29,0,42,71.97
2014-12-20,FUR-FU-10001876,Furniture,West,25.984,2,0.2,10.3936,12,20,1,28,-11.015999999999998
2014-12-20,FUR-CH-10004860,Furniture,West,80.784,3,0.2,-42.4116,12,20,1,95,89.784
2015-12-17,FUR-CH-10003846,Furniture,Central,100.98,3,0.0,48.4704,12,17,0,90,139.98000000000002
2015-12-17,FUR-CH-10004875,Furniture,Central,71.18,2,0.0,38.4372,12,17,0,22,21.180000000000007
2015-12-17,FUR-CH-10003817,Furniture,Central,60.74,9,0.0,136.665,12,17,0,71,91.74
2015-12-17,FUR-FU-10002116,Furniture,Central,70.71,3,0.0,14.8491,12,17,0,31,88.71
2017-05-11,FUR-FU-10001967,Furniture,Central,7.996,1,0.6,-6.9965,5,11,0,61,54.996
2016-05-17,FUR-FU-10003975,Furniture,East,43.31,4,0.0,17.324,5,17,0,101,78.31
2014-12-16,FUR-FU-10002116,Furniture,Central,28.284,2,0.6,-74.9526,12,16,0,59,-16.716
2017-12-03,FUR-TA-10002958,Furniture,West,260.98,2,0.0,88.7332,12,3,1,68,226.98
2014-06-07,FUR-TA-10002041,Furniture,Central,89.645,3,0.5,-209.7693,6,7,1,62,58.645
2014-11-25,FUR-BO-10003159,Furniture,East,91.984,3,0.2,-37.9434,11,25,0,36,82.984
2015-03-29,FUR-FU-10004586,Furniture,West,6.640000000000001,3,0.0,9.5616,3,29,1,78,25.64
2016-04-07,FUR-CH-10000454,Furniture,East,219.582,3,0.1,146.388,4,7,0,92,187.582
2015-02-18,FUR-TA-10001676,Furniture,West,35.544,1,0.2,-0.8886,2,18,0,22,69.544
2016-03-03,FUR-FU-10000672,Furniture,West,11.76,3,0.0,11.9952,3,3,0,84,11.76
2017-11-20,FUR-CH-10001482,Furniture,South,104.784,2,0.2,-23.5764,11,20,0,39,67.784
2017-11-23,FUR-FU-10004909,Furniture,Central,6.464,1,0.6,-4.04,11,23,0,75,25.464
2014-07-08,FUR-CH-10002647,Furniture,East,63.882,1,0.1,10.647,7,8,0,36,40.882
2014-11-07,FUR-CH-10002758,Furniture,Central,170.786,4,0.3,0.0,11,7,0,73,179.786
2015-12-11,FUR-BO-10003450,Furniture,West,17.394,4,0.7,-143.7904,12,11,0,55,-13.606000000000002
2015-12-11,FUR-FU-10002456,Furniture,West,5.824,9,0.2,15.0696,12,11,0,92,40.824
2015-12-11,FUR-FU-10001473,Furniture,West,10.984,5,0.2,10.984,12,11,0,88,27.984
2015-12-11,FUR-TA-10000849,Furniture,West,72.99,5,0.5,-248.166,12,11,0,69,94.99
2015-03-16,FUR-FU-10001215,Furniture,West,43.13,1,0.0,18.1146,3,16,0,26,39.13
2016-05-14,FUR-FU-10002396,Furniture,South,10.064,3,0.2,8.3028,5,14,1,29,4.064
2017-07-13,FUR-FU-10002501,Furniture,East,10.112,9,0.2,19.3392,7,13,0,33,-36.888
2016-11-14,FUR-CH-10000785,Furniture,East,126.686,3,0.3,-21.7176,11,14,0,96,135.68599999999998
2016-11-14,FUR-FU-10002813,Furniture,East,16.192,3,0.2,9.7152,11,14,0,77,-10.808
2016-11-21,FUR-CH-10003817,Furniture,East,42.518,3,0.3,-9.111,11,21,0,48,-0.4819999999999993
2016-11-21,FUR-FU-10001876,Furniture,East,25.984,3,0.2,15.5904,11,21,0,98,40.984
2017-11-20,FUR-FU-10000629,Furniture,South,13.79,2,0.0,11.5836,11,20,0,50,13.79
2014-09-08,FUR-CH-10000454,Furniture,West,195.184,5,0.2,121.99,9,8,0,64,226.184
2014-12-12,FUR-FU-10004270,Furniture,West,4.18,3,0.0,4.5144,12,12,0,66,-44.82
2014-12-12,FUR-FU-10001706,Furniture,West,3.08,3,0.0,4.4352,12,12,0,94,23.08
2015-01-13,FUR-FU-10001861,Furniture,West,19.4,4,0.0,38.024,1,13,0,97,16.4
2015-01-13,FUR-FU-10004845,Furniture,West,51.650000000000006,9,0.0,92.97,1,13,0,33,10.650000000000006
2017-11-13,FUR-CH-10001215,Furniture,West,400.7840000000001,6,0.2,150.294,11,13,0,44,378.7840000000001
2017-11-02,FUR-CH-10000454,Furniture,South,243.98,4,0.0,292.776,11,2,0,93,272.98
2016-11-28,FUR-CH-10004477,Furniture,South,60.88999999999999,3,0.0,52.9743,11,28,0,51,67.88999999999999
2014-10-15,FUR-CH-10003761,Furniture,East,91.686,2,0.3,-7.8588,10,15,0,38,52.68600000000001
2014-12-01,FUR-CH-10003746,Furniture,Central,224.686,3,0.3,-19.2588,12,1,0,37,187.686
2017-10-09,FUR-CH-10001802,Furniture,Central,84.68599999999999,3,0.3,-32.6646,10,9,0,46,84.68599999999999
2016-01-02,FUR-BO-10004709,Furniture,East,57.98,3,0.0,38.2668,1,2,1,77,19.98
2017-10-19,FUR-TA-10003008,Furniture,Central,91.275,1,0.5,-67.5435,10,19,0,54,86.275
2017-12-01,FUR-CH-10000155,Furniture,East,299.05,3,0.0,251.202,12,1,0,30,328.05
2014-01-13,FUR-BO-10003034,Furniture,West,111.333,3,0.15,3.9294,1,13,0,56,79.33300000000001
2015-02-06,FUR-CH-10001708,Furniture,East,140.98,9,0.0,266.4522,2,6,0,29,134.98
2015-02-06,FUR-BO-10002598,Furniture,East,70.98,4,0.0,82.3368,2,6,0,62,69.98
2017-11-27,FUR-FU-10000732,Furniture,West,6.28,3,0.0,6.0288,11,27,0,98,0.2800000000000002
2014-06-09,FUR-FU-10002685,Furniture,West,18.7,2,0.0,14.212,6,9,0,51,43.7
2014-03-07,FUR-CH-10004477,Furniture,West,48.712,1,0.2,5.4801,3,7,0,66,9.712000000000003
2015-08-02,FUR-CH-10001973,Furniture,East,110.98,1,0.0,15.5372,8,2,1,82,124.98
2016-11-06,FUR-CH-10000513,Furniture,South,103.992,2,0.2,-28.5978,11,6,1,64,97.992
2016-11-06,FUR-FU-10004090,Furniture,South,17.784,2,0.2,5.7798,11,6,1,56,-5.216000000000001
2016-04-24,FUR-CH-10004287,Furniture,West,220.96,6,0.2,149.148,4,24,1,73,230.96
2015-12-18,FUR-FU-10000221,Furniture,South,4.064,5,0.2,3.556,12,18,0,55,12.064
2017-05-11,FUR-BO-10004467,Furniture,West,29.997000000000003,7,0.7,-356.9643,5,11,0,87,56.997
2014-11-24,FUR-FU-10002960,Furniture,East,5.024,7,0.2,9.6712,11,24,0,83,-39.976
2014-11-15,FUR-FU-10002505,Furniture,West,3.37,3,0.0,3.2352,11,15,1,86,-14.63
2016-12-18,FUR-FU-10003731,Furniture,West,9.98,4,0.0,11.1776,12,18,1,49,-35.02
2017-07-29,FUR-CH-10004626,Furniture,Central,100.89,3,0.0,72.6408,7,29,1,86,122.89
2016-12-26,FUR-CH-10003968,Furniture,East,70.98,3,0.0,25.5528,12,26,0,62,59.98
2015-08-09,FUR-BO-10004690,Furniture,Central,137.48,5,0.0,48.118,8,9,1,60,88.47999999999999
2014-04-06,FUR-TA-10000688,Furniture,West,217.85,3,0.0,111.1035,4,6,1,73,181.85
2015-07-11,FUR-TA-10001520,Furniture,East,49.959,4,0.3,-37.1124,7,11,1,83,6.959000000000003
2016-11-10,FUR-FU-10000965,Furniture,West,51.94,9,0.0,191.6586,11,10,0,55,69.94
